PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
ALL,12,SHOPPING,126231
ALL,12,SOCIAL,43990
ALL,12,UNIVERSITY,44382
ALL,12,WORK,2037796
ALL,13,ATWORK,32798
ALL,13,EATOUT,43669
ALL,13,ESCORT,159999
ALL,13,HOME,4129701
ALL,13,OTHDISCR,172851
ALL,13,OTHMAINT,249412
ALL,13,SCHOOL,1236925
ALL,13,SHOPPING,160521
ALL,13,SOCIAL,55801
ALL,13,UNIVERSITY,51406
ALL,13,WORK,2173694
ALL,14,ATWORK,45169
ALL,14,EATOUT,46124
ALL,14,ESCORT,126163
ALL,14,HOME,3871482
ALL,14,OTHDISCR,196583
ALL,14,OTHMAINT,271498
ALL,14,SCHOOL,1251204
ALL,14,SHOPPING,189737
ALL,14,SOCIAL,64666
ALL,14,UNIVERSITY,55860
ALL,14,WORK,2250168
ALL,15,ATWORK,65218
ALL,15,EATOUT,48861
ALL,15,ESCORT,113285
ALL,15,HOME,3715556
ALL,15,OTHDISCR,209040
ALL,15,OTHMAINT,311293
ALL,15,SCHOOL,1259176
ALL,15,SHOPPING,235558
ALL,15,SOCIAL,73262
ALL,15,UNIVERSITY,59957
ALL,15,WORK,2302211
ALL,16,ATWORK,97856
ALL,16,EATOUT,51517
ALL,16,ESCORT,107431
ALL,16,HOME,3566450
ALL,16,OTHDISCR,208101
ALL,16,OTHMAINT,324488
ALL,16,SCHOOL,1263210
ALL,16,SHOPPING,267998
ALL,16,SOCIAL,79601
ALL,16,UNIVERSITY,63208
ALL,16,WORK,2337565
ALL,17,ATWORK,173022
ALL,17,EATOUT,62058
ALL,17,ESCORT,107326
ALL,17,HOME,3491541
ALL,17,OTHDISCR,201944
ALL,17,OTHMAINT,332726
ALL,17,SCHOOL,1264177
ALL,17,SHOPPING,286860
ALL,17,SOCIAL,86115
ALL,17,UNIVERSITY,66134
ALL,17,WORK,2362439
ALL,18,ATWORK,349110
ALL,18,EATOUT,83324
ALL,18,ESCORT,110660
ALL,18,HOME,3439223
ALL,18,OTHDISCR,194446
ALL,18,OTHMAINT,335980
ALL,18,SCHOOL,1262012
ALL,18,SHOPPING,301494
ALL,18,SOCIAL,92220
ALL,18,UNIVERSITY,68473
ALL,18,WORK,2367866
ALL,19,ATWORK,508938
ALL,19,EATOUT,101440
ALL,19,ESCORT,114667
ALL,19,HOME,3411400
ALL,19,OTHDISCR,185003
ALL,19,OTHMAINT,335781
ALL,19,SCHOOL,1257555
ALL,19,SHOPPING,308090
ALL,19,SOCIAL,96805
ALL,19,UNIVERSITY,70288
ALL,19,WORK,2279847
ALL,20,ATWORK,551637
ALL,20,EATOUT,113683
ALL,20,ESCORT,120099
ALL,20,HOME,3405088
ALL,20,OTHDISCR,175073
ALL,20,OTHMAINT,333121
ALL,20,SCHOOL,1250605
ALL,20,SHOPPING,307568
ALL,20,SOCIAL,100451
ALL,20,UNIVERSITY,71700
ALL,20,WORK,2262446
ALL,21,ATWORK,426803
ALL,21,EATOUT,111445
ALL,21,ESCORT,126290
ALL,21,HOME,3419550
ALL,21,OTHDISCR,167578
ALL,21,OTHMAINT,334944
ALL,21,SCHOOL,1241236
ALL,21,SHOPPING,296280
ALL,21,SOCIAL,103492
ALL,21,UNIVERSITY,72530
ALL,21,WORK,2325628
ALL,22,ATWORK,280690
ALL,22,EATOUT,99056
ALL,22,ESCORT,138958
ALL,22,HOME,3431253
ALL,22,OTHDISCR,162516
ALL,22,OTHMAINT,330060
ALL,22,SCHOOL,1227996
ALL,22,SHOPPING,289174
ALL,22,SOCIAL,106322
ALL,22,UNIVERSITY,72889
ALL,22,WORK,2380384
ALL,23,ATWORK,190088
ALL,23,EATOUT,92764
ALL,23,ESCORT,181435
ALL,23,HOME,3458104
ALL,23,OTHDISCR,161180
ALL,23,OTHMAINT,332221
ALL,23,SCHOOL,1208310
ALL,23,SHOPPING,292137
ALL,23,SOCIAL,111631
ALL,23,UNIVERSITY,72246
ALL,23,WORK,2393808
ALL,24,ATWORK,126385
ALL,24,EATOUT,87243
ALL,24,ESCORT,231530
ALL,24,HOME,3560532
ALL,24,OTHDISCR,164616
ALL,24,OTHMAINT,326764
ALL,24,SCHOOL,1173715
ALL,24,SHOPPING,302254
ALL,24,SOCIAL,118061
ALL,24,UNIVERSITY,71015
ALL,24,WORK,2371875
ALL,25,ATWORK,94073
ALL,25,EATOUT,88064
ALL,25,ESCORT,216884
ALL,25,HOME,3792011
ALL,25,OTHDISCR,169664
ALL,25,OTHMAINT,312318
ALL,25,SCHOOL,993840
ALL,25,SHOPPING,309104
ALL,25,SOCIAL,122837
ALL,25,UNIVERSITY,68832
ALL,25,WORK,2328265
ALL,26,ATWORK,68499
ALL,26,EATOUT,92897
ALL,26,ESCORT,219582
ALL,26,HOME,4055918
ALL,26,OTHDISCR,181599
ALL,26,OTHMAINT,309755
ALL,26,SCHOOL,850098
ALL,26,SHOPPING,307825
ALL,26,SOCIAL,128977
ALL,26,UNIVERSITY,65533
ALL,26,WORK,2254208
ALL,27,ATWORK,48196
ALL,27,EATOUT,98048
ALL,27,ESCORT,210875
ALL,27,HOME,4385132
ALL,27,OTHDISCR,195024
ALL,27,OTHMAINT,303436
ALL,27,SCHOOL,652078
ALL,27,SHOPPING,302847
ALL,27,SOCIAL,132261
ALL,27,UNIVERSITY,58511
ALL,27,WORK,2148326
ALL,28,ATWORK,33872
ALL,28,EATOUT,102583
ALL,28,ESCORT,196975
ALL,28,HOME,4771167
ALL,28,OTHDISCR,206442
ALL,28,OTHMAINT,287066
ALL,28,SCHOOL,450208
ALL,28,SHOPPING,287329
ALL,28,SOCIAL,130029
ALL,28,UNIVERSITY,52587
ALL,28,WORK,1989015
ALL,29,ATWORK,23357
ALL,29,EATOUT,112182
ALL,29,ESCORT,178538
ALL,29,HOME,5132207
ALL,29,OTHDISCR,268064
ALL,29,OTHMAINT,271695
ALL,29,SCHOOL,314002
ALL,29,SHOPPING,280844
ALL,29,SOCIAL,136316
ALL,29,UNIVERSITY,49248
ALL,29,WORK,1778746
ALL,30,ATWORK,16333
ALL,30,EATOUT,127421
ALL,30,ESCORT,168521
ALL,30,HOME,5417933
ALL,30,OTHDISCR,337037
ALL,30,OTHMAINT,263207
ALL,30,SCHOOL,251515
ALL,30,SHOPPING,292613
ALL,30,SOCIAL,141377
ALL,30,UNIVERSITY,44643
ALL,30,WORK,1493227
ALL,31,ATWORK,11807
ALL,31,EATOUT,147859
ALL,31,ESCORT,154470
ALL,31,HOME,5723644
ALL,31,OTHDISCR,411845
ALL,31,OTHMAINT,240016
ALL,31,SCHOOL,202697
ALL,31,SHOPPING,281668
ALL,31,SOCIAL,150575
ALL,31,UNIVERSITY,39948
ALL,31,WORK,1167946
ALL,32,ATWORK,9108
ALL,32,EATOUT,165130
ALL,32,ESCORT,137568
ALL,32,HOME,5984446
ALL,32,OTHDISCR,474456
ALL,32,OTHMAINT,237224
ALL,32,SCHOOL,153232
ALL,32,SHOPPING,260254
ALL,32,SOCIAL,156865
ALL,32,UNIVERSITY,35052
ALL,32,WORK,879931
ALL,33,ATWORK,7603
ALL,33,EATOUT,181478
ALL,33,ESCORT,133589
ALL,33,HOME,6138013
ALL,33,OTHDISCR,494898
ALL,33,OTHMAINT,222698
ALL,33,SCHOOL,113214
ALL,33,SHOPPING,248871
ALL,33,SOCIAL,163229
ALL,33,UNIVERSITY,32838
ALL,33,WORK,652746
ALL,34,ATWORK,6706
ALL,34,EATOUT,179855
ALL,34,ESCORT,121488
ALL,34,HOME,6322057
ALL,34,OTHDISCR,463381
ALL,34,OTHMAINT,190214
ALL,34,SCHOOL,82266
ALL,34,SHOPPING,218785
ALL,34,SOCIAL,154800
ALL,34,UNIVERSITY,30149
ALL,34,WORK,492309
ALL,35,ATWORK,6394
ALL,35,EATOUT,162687
ALL,35,ESCORT,103971
ALL,35,HOME,6541668
ALL,35,OTHDISCR,395542
ALL,35,OTHMAINT,161672
ALL,35,SCHOOL,59306
ALL,35,SHOPPING,190020
ALL,35,SOCIAL,142974
ALL,35,UNIVERSITY,26615
ALL,35,WORK,377257
ALL,36,ATWORK,5954
ALL,36,EATOUT,126763
ALL,36,ESCORT,85289
ALL,36,HOME,6790351
ALL,36,OTHDISCR,305080
ALL,36,OTHMAINT,131837
ALL,36,SCHOOL,42862
ALL,36,SHOPPING,157781
ALL,36,SOCIAL,126370
ALL,36,UNIVERSITY,21148
ALL,36,WORK,297351
ALL,37,ATWORK,5305
ALL,37,EATOUT,97490
ALL,37,ESCORT,66585
ALL,37,HOME,7039867
ALL,37,OTHDISCR,207277
ALL,37,OTHMAINT,95342
ALL,37,SCHOOL,31545
ALL,37,SHOPPING,112607
ALL,37,SOCIAL,112617
ALL,37,UNIVERSITY,18015
ALL,37,WORK,235431
ALL,38,ATWORK,4538
ALL,38,EATOUT,74854
ALL,38,ESCORT,51641
ALL,38,HOME,7245646
ALL,38,OTHDISCR,141329
ALL,38,OTHMAINT,72927
ALL,38,SCHOOL,24217
ALL,38,SHOPPING,73274
ALL,38,SOCIAL,97487
ALL,38,UNIVERSITY,15406
ALL,38,WORK,184186
ALL,39,ATWORK,3762
ALL,39,EATOUT,53725
ALL,39,ESCORT,40187
ALL,39,HOME,7400073
ALL,39,OTHDISCR,94040
ALL,39,OTHMAINT,53092
ALL,39,SCHOOL,19469
ALL,39,SHOPPING,54308
ALL,39,SOCIAL,74925
ALL,39,UNIVERSITY,12113
ALL,39,WORK,143530
ALL,40,ATWORK,2855
ALL,40,EATOUT,35935
ALL,40,ESCORT,31083
ALL,40,HOME,7537173
ALL,40,OTHDISCR,54890
ALL,40,OTHMAINT,40429
ALL,40,SCHOOL,16205
ALL,40,SHOPPING,36237
ALL,40,SOCIAL,52366
ALL,40,UNIVERSITY,8559
ALL,40,WORK,108228
ALL,41,ATWORK,2194
ALL,41,EATOUT,21799
ALL,41,ESCORT,24260
ALL,41,HOME,7632796
ALL,41,OTHDISCR,35590
ALL,41,OTHMAINT,30131
ALL,41,SCHOOL,13912
ALL,41,SHOPPING,24539
ALL,41,SOCIAL,38673
ALL,41,UNIVERSITY,6547
ALL,41,WORK,78561
ALL,42,ATWORK,1508
ALL,42,EATOUT,16571
ALL,42,ESCORT,19748
ALL,42,HOME,7698862
ALL,42,OTHDISCR,21133
ALL,42,OTHMAINT,24211
ALL,42,SCHOOL,12197
ALL,42,SHOPPING,17720
ALL,42,SOCIAL,26894
ALL,42,UNIVERSITY,4314
ALL,42,WORK,55217
ALL,43,ATWORK,1023
ALL,43,EATOUT,11834
ALL,43,ESCORT,16466
ALL,43,HOME,7750836
ALL,43,OTHDISCR,12362
ALL,43,OTHMAINT,18808
ALL,43,SCHOOL,10917
ALL,43,SHOPPING,14008
ALL,43,SOCIAL,18710
ALL,43,UNIVERSITY,2244
ALL,43,WORK,34918
ALL,44,ATWORK,664
ALL,44,EATOUT,8386
ALL,44,ESCORT,14796
ALL,44,HOME,7780518
ALL,44,OTHDISCR,8438
ALL,44,OTHMAINT,14410
ALL,44,SCHOOL,9827
ALL,44,SHOPPING,11943
ALL,44,SOCIAL,13390
ALL,44,UNIVERSITY,1189
ALL,44,WORK,23831
ALL,45,ATWORK,458
ALL,45,EATOUT,5252
ALL,45,ESCORT,13379
ALL,45,HOME,7806291
ALL,45,OTHDISCR,4624
ALL,45,OTHMAINT,11760
ALL,45,SCHOOL,8518
ALL,45,SHOPPING,8955
ALL,45,SOCIAL,9558
ALL,45,UNIVERSITY,838
ALL,45,WORK,14755
ALL,46,ATWORK,297
ALL,46,EATOUT,4368
ALL,46,ESCORT,11883
ALL,46,HOME,7822974
ALL,46,OTHDISCR,2898
ALL,46,OTHMAINT,9181
ALL,46,SCHOOL,6911
ALL,46,SHOPPING,6975
ALL,46,SOCIAL,5571
ALL,46,UNIVERSITY,536
ALL,46,WORK,10127
ALL,47,ATWORK,128
ALL,47,EATOUT,3467
ALL,47,ESCORT,9507
ALL,47,HOME,7836887
ALL,47,OTHDISCR,1426
ALL,47,OTHMAINT,6306
ALL,47,SCHOOL,4932
ALL,47,SHOPPING,4405
ALL,47,SOCIAL,3831
ALL,47,UNIVERSITY,78
ALL,47,WORK,7712
ALL,48,ATWORK,128
ALL,48,EATOUT,2091
ALL,48,ESCORT,5275
ALL,48,HOME,7850656
ALL,48,OTHDISCR,954
ALL,48,OTHMAINT,3302
ALL,48,SCHOOL,2597
ALL,48,SHOPPING,2445
ALL,48,SOCIAL,2323
ALL,48,UNIVERSITY,49
ALL,48,WORK,4243
CHILD TOO YOUNG FOR SCHOOL,1,EATOUT,16
CHILD TOO YOUNG FOR SCHOOL,1,ESCORT,179
CHILD TOO YOUNG FOR SCHOOL,1,HOME,585449
CHILD TOO YOUNG FOR SCHOOL,1,OTHDISCR,146
CHILD TOO YOUNG FOR SCHOOL,1,OTHMAINT,347
CHILD TOO YOUNG FOR SCHOOL,1,SCHOOL,406
CHILD TOO YOUNG FOR SCHOOL,1,SHOPPING,147
CHILD TOO YOUNG FOR SCHOOL,1,SOCIAL,103
CHILD TOO YOUNG FOR SCHOOL,2,EATOUT,22
CHILD TOO YOUNG FOR SCHOOL,2,ESCORT,305
CHILD TOO YOUNG FOR SCHOOL,2,HOME,584268
CHILD TOO YOUNG FOR SCHOOL,2,OTHDISCR,263
CHILD TOO YOUNG FOR SCHOOL,2,OTHMAINT,690
CHILD TOO YOUNG FOR SCHOOL,2,SCHOOL,672
CHILD TOO YOUNG FOR SCHOOL,2,SHOPPING,299
CHILD TOO YOUNG FOR SCHOOL,2,SOCIAL,175
CHILD TOO YOUNG FOR SCHOOL,3,EATOUT,31
CHILD TOO YOUNG FOR SCHOOL,3,ESCORT,311
CHILD TOO YOUNG FOR SCHOOL,3,HOME,583507
CHILD TOO YOUNG FOR SCHOOL,3,OTHDISCR,468
CHILD TOO YOUNG FOR SCHOOL,3,OTHMAINT,958
CHILD TOO YOUNG FOR SCHOOL,3,SCHOOL,825
CHILD TOO YOUNG FOR SCHOOL,3,SHOPPING,370
CHILD TOO YOUNG FOR SCHOOL,3,SOCIAL,240
CHILD TOO YOUNG FOR SCHOOL,4,EATOUT,398
CHILD TOO YOUNG FOR SCHOOL,4,ESCORT,456
CHILD TOO YOUNG FOR SCHOOL,4,HOME,583059
CHILD TOO YOUNG FOR SCHOOL,4,OTHDISCR,856
CHILD TOO YOUNG FOR SCHOOL,4,OTHMAINT,1353
CHILD TOO YOUNG FOR SCHOOL,4,SCHOOL,907
CHILD TOO YOUNG FOR SCHOOL,4,SHOPPING,413
CHILD TOO YOUNG FOR SCHOOL,4,SOCIAL,363
CHILD TOO YOUNG FOR SCHOOL,5,EATOUT,730
CHILD TOO YOUNG FOR SCHOOL,5,ESCORT,792
CHILD TOO YOUNG FOR SCHOOL,5,HOME,582284
CHILD TOO YOUNG FOR SCHOOL,5,OTHDISCR,2249
CHILD TOO YOUNG FOR SCHOOL,5,OTHMAINT,2016
CHILD TOO YOUNG FOR SCHOOL,5,SCHOOL,967
CHILD TOO YOUNG FOR SCHOOL,5,SHOPPING,447
CHILD TOO YOUNG FOR SCHOOL,5,SOCIAL,538
CHILD TOO YOUNG FOR SCHOOL,6,EATOUT,980
CHILD TOO YOUNG FOR SCHOOL,6,ESCORT,1349
CHILD TOO YOUNG FOR SCHOOL,6,HOME,580586
CHILD TOO YOUNG FOR SCHOOL,6,OTHDISCR,3342
CHILD TOO YOUNG FOR SCHOOL,6,OTHMAINT,3003
CHILD TOO YOUNG FOR SCHOOL,6,SCHOOL,1009
CHILD TOO YOUNG FOR SCHOOL,6,SHOPPING,620
CHILD TOO YOUNG FOR SCHOOL,6,SOCIAL,762
CHILD TOO YOUNG FOR SCHOOL,7,EATOUT,1047
CHILD TOO YOUNG FOR SCHOOL,7,ESCORT,2903
CHILD TOO YOUNG FOR SCHOOL,7,HOME,579744
CHILD TOO YOUNG FOR SCHOOL,7,OTHDISCR,4209
CHILD TOO YOUNG FOR SCHOOL,7,OTHMAINT,4225
CHILD TOO YOUNG FOR SCHOOL,7,SCHOOL,7280
CHILD TOO YOUNG FOR SCHOOL,7,SHOPPING,1058
CHILD TOO YOUNG FOR SCHOOL,7,SOCIAL,1168
CHILD TOO YOUNG FOR SCHOOL,8,EATOUT,1014
CHILD TOO YOUNG FOR SCHOOL,8,ESCORT,7005
CHILD TOO YOUNG FOR SCHOOL,8,HOME,573291
CHILD TOO YOUNG FOR SCHOOL,8,OTHDISCR,4757
CHILD TOO YOUNG FOR SCHOOL,8,OTHMAINT,5917
CHILD TOO YOUNG FOR SCHOOL,8,SCHOOL,34569
CHILD TOO YOUNG FOR SCHOOL,8,SHOPPING,1972
CHILD TOO YOUNG FOR SCHOOL,8,SOCIAL,1872
CHILD TOO YOUNG FOR SCHOOL,9,EATOUT,1136
CHILD TOO YOUNG FOR SCHOOL,9,ESCORT,19201
CHILD TOO YOUNG FOR SCHOOL,9,HOME,545745
CHILD TOO YOUNG FOR SCHOOL,9,OTHDISCR,5501
CHILD TOO YOUNG FOR SCHOOL,9,OTHMAINT,8720
CHILD TOO YOUNG FOR SCHOOL,9,SCHOOL,104226
CHILD TOO YOUNG FOR SCHOOL,9,SHOPPING,4081
CHILD TOO YOUNG FOR SCHOOL,9,SOCIAL,3677
CHILD TOO YOUNG FOR SCHOOL,10,EATOUT,1396
CHILD TOO YOUNG FOR SCHOOL,10,ESCORT,32361
CHILD TOO YOUNG FOR SCHOOL,10,HOME,466860
CHILD TOO YOUNG FOR SCHOOL,10,OTHDISCR,6541
CHILD TOO YOUNG FOR SCHOOL,10,OTHMAINT,10401
CHILD TOO YOUNG FOR SCHOOL,10,SCHOOL,183944
CHILD TOO YOUNG FOR SCHOOL,10,SHOPPING,6200
CHILD TOO YOUNG FOR SCHOOL,10,SOCIAL,5151
CHILD TOO YOUNG FOR SCHOOL,11,EATOUT,1328
CHILD TOO YOUNG FOR SCHOOL,11,ESCORT,28777
CHILD TOO YOUNG FOR SCHOOL,11,HOME,375863
CHILD TOO YOUNG FOR SCHOOL,11,OTHDISCR,8091
CHILD TOO YOUNG FOR SCHOOL,11,OTHMAINT,10302
CHILD TOO YOUNG FOR SCHOOL,11,SCHOOL,223180
CHILD TOO YOUNG FOR SCHOOL,11,SHOPPING,6133
CHILD TOO YOUNG FOR SCHOOL,11,SOCIAL,5641
CHILD TOO YOUNG FOR SCHOOL,12,EATOUT,1067
CHILD TOO YOUNG FOR SCHOOL,12,ESCORT,20012
CHILD TOO YOUNG FOR SCHOOL,12,HOME,333999
CHILD TOO YOUNG FOR SCHOOL,12,OTHDISCR,9854
CHILD TOO YOUNG FOR SCHOOL,12,OTHMAINT,9891
CHILD TOO YOUNG FOR SCHOOL,12,SCHOOL,234063
CHILD TOO YOUNG FOR SCHOOL,12,SHOPPING,5404
CHILD TOO YOUNG FOR SCHOOL,12,SOCIAL,5497
CHILD TOO YOUNG FOR SCHOOL,13,EATOUT,1040
CHILD TOO YOUNG FOR SCHOOL,13,ESCORT,13925
CHILD TOO YOUNG FOR SCHOOL,13,HOME,320307
CHILD TOO YOUNG FOR SCHOOL,13,OTHDISCR,12473
CHILD TOO YOUNG FOR SCHOOL,13,OTHMAINT,10585
CHILD TOO YOUNG FOR SCHOOL,13,SCHOOL,238939
CHILD TOO YOUNG FOR SCHOOL,13,SHOPPING,5794
CHILD TOO YOUNG FOR SCHOOL,13,SOCIAL,6200
CHILD TOO YOUNG FOR SCHOOL,14,EATOUT,1022
CHILD TOO YOUNG FOR SCHOOL,14,ESCORT,11872
CHILD TOO YOUNG FOR SCHOOL,14,HOME,310958
CHILD TOO YOUNG FOR SCHOOL,14,OTHDISCR,14537
CHILD TOO YOUNG FOR SCHOOL,14,OTHMAINT,12007
CHILD TOO YOUNG FOR SCHOOL,14,SCHOOL,241292
CHILD TOO YOUNG FOR SCHOOL,14,SHOPPING,6352
CHILD TOO YOUNG FOR SCHOOL,14,SOCIAL,6879
CHILD TOO YOUNG FOR SCHOOL,15,EATOUT,1003
CHILD TOO YOUNG FOR SCHOOL,15,ESCORT,11251
CHILD TOO YOUNG FOR SCHOOL,15,HOME,305058
CHILD TOO YOUNG FOR SCHOOL,15,OTHDISCR,15910
CHILD TOO YOUNG FOR SCHOOL,15,OTHMAINT,14251
CHILD TOO YOUNG FOR SCHOOL,15,SCHOOL,242618
CHILD TOO YOUNG FOR SCHOOL,15,SHOPPING,8007
CHILD TOO YOUNG FOR SCHOOL,15,SOCIAL,7631
CHILD TOO YOUNG FOR SCHOOL,16,EATOUT,1080
CHILD TOO YOUNG FOR SCHOOL,16,ESCORT,10863
CHILD TOO YOUNG FOR SCHOOL,16,HOME,299172
CHILD TOO YOUNG FOR SCHOOL,16,OTHDISCR,16292
CHILD TOO YOUNG FOR SCHOOL,16,OTHMAINT,14997
CHILD TOO YOUNG FOR SCHOOL,16,SCHOOL,243307
CHILD TOO YOUNG FOR SCHOOL,16,SHOPPING,9218
CHILD TOO YOUNG FOR SCHOOL,16,SOCIAL,8095
CHILD TOO YOUNG FOR SCHOOL,17,EATOUT,1655
CHILD TOO YOUNG FOR SCHOOL,17,ESCORT,10891
CHILD TOO YOUNG FOR SCHOOL,17,HOME,296970
CHILD TOO YOUNG FOR SCHOOL,17,OTHDISCR,16161
CHILD TOO YOUNG FOR SCHOOL,17,OTHMAINT,15419
CHILD TOO YOUNG FOR SCHOOL,17,SCHOOL,243518
CHILD TOO YOUNG FOR SCHOOL,17,SHOPPING,9794
CHILD TOO YOUNG FOR SCHOOL,17,SOCIAL,8718
CHILD TOO YOUNG FOR SCHOOL,18,EATOUT,2444
CHILD TOO YOUNG FOR SCHOOL,18,ESCORT,11262
CHILD TOO YOUNG FOR SCHOOL,18,HOME,295499
CHILD TOO YOUNG FOR SCHOOL,18,OTHDISCR,15711
CHILD TOO YOUNG FOR SCHOOL,18,OTHMAINT,15377
CHILD TOO YOUNG FOR SCHOOL,18,SCHOOL,243340
CHILD TOO YOUNG FOR SCHOOL,18,SHOPPING,10182
CHILD TOO YOUNG FOR SCHOOL,18,SOCIAL,9131
CHILD TOO YOUNG FOR SCHOOL,19,EATOUT,3151
CHILD TOO YOUNG FOR SCHOOL,19,ESCORT,11582
CHILD TOO YOUNG FOR SCHOOL,19,HOME,295336
CHILD TOO YOUNG FOR SCHOOL,19,OTHDISCR,15016
CHILD TOO YOUNG FOR SCHOOL,19,OTHMAINT,14978
CHILD TOO YOUNG FOR SCHOOL,19,SCHOOL,242889
CHILD TOO YOUNG FOR SCHOOL,19,SHOPPING,10328
CHILD TOO YOUNG FOR SCHOOL,19,SOCIAL,9502
CHILD TOO YOUNG FOR SCHOOL,20,EATOUT,3732
CHILD TOO YOUNG FOR SCHOOL,20,ESCORT,11934
CHILD TOO YOUNG FOR SCHOOL,20,HOME,295917
CHILD TOO YOUNG FOR SCHOOL,20,OTHDISCR,14420
CHILD TOO YOUNG FOR SCHOOL,20,OTHMAINT,14506
CHILD TOO YOUNG FOR SCHOOL,20,SCHOOL,242089
CHILD TOO YOUNG FOR SCHOOL,20,SHOPPING,10204
CHILD TOO YOUNG FOR SCHOOL,20,SOCIAL,9784
CHILD TOO YOUNG FOR SCHOOL,21,EATOUT,3645
CHILD TOO YOUNG FOR SCHOOL,21,ESCORT,12472
CHILD TOO YOUNG FOR SCHOOL,21,HOME,297795
CHILD TOO YOUNG FOR SCHOOL,21,OTHDISCR,13878
CHILD TOO YOUNG FOR SCHOOL,21,OTHMAINT,14444
CHILD TOO YOUNG FOR SCHOOL,21,SCHOOL,241003
CHILD TOO YOUNG FOR SCHOOL,21,SHOPPING,9966
CHILD TOO YOUNG FOR SCHOOL,21,SOCIAL,10039
CHILD TOO YOUNG FOR SCHOOL,22,EATOUT,3174
