FROM,TO,BIKE,HOV2,HOV3PLUS,OTHER,SCHBUS,SOV,TNC,TOTAL,WALK,WALKTRANSIT
Antelope-North Highlands,Antelope-North Highlands,3509.52724,33723.220469,70326.671314,196.869,0.0,47831.601157,8.08935,173913.460416,16469.58321,1847.898676
Antelope-North Highlands,Arden Arcade,171.056026,3723.636022,193.28655,0.0,0.0,8896.108634,206.5895,13645.417247,0.0,454.740515
Antelope-North Highlands,Carmichael,0.0,526.248439,326.678377,1997.38,0.0,2223.027442,0.0,5154.334258,81.0,0.0
Antelope-North Highlands,Citrus Heights,83.459,4406.271364,3997.319997,0.0,0.0,12280.004026,0.0,21417.31547,408.454283,241.8068
Antelope-North Highlands,Downtown,41.58755,587.463857,0.0,0.0,0.0,911.429183,0.0,1974.719171,314.789645,119.448936
Antelope-North Highlands,East Sacramento,117.541,80.0463,211.32,0.0,0.0,2104.63137,0.0,2538.930856,0.0,25.392186
Antelope-North Highlands,El Dorado,0.0,0.0,3117.8,0.0,0.0,61.862475,0.0,3179.662475,0.0,0.0
Antelope-North Highlands,Elk Grove,0.0,0.0,0.0,0.0,0.0,186.52625,0.0,186.52625,0.0,0.0
Antelope-North Highlands,Fair Oaks,0.0,198.986806,0.0,0.0,0.0,1068.003492,0.0,1266.990298,0.0,0.0
Antelope-North Highlands,Folsom,0.0,170.4056,471.36486,0.0,0.0,0.0,0.0,641.77046,0.0,0.0
Antelope-North Highlands,Laguna,0.0,58.486109,0.0,0.0,0.0,81.0,0.0,139.486109,0.0,0.0
Antelope-North Highlands,Land Park-Pocket-Meadowview,0.0,218.247544,0.0,42.957,0.0,2264.71325,0.0,2937.097994,87.5697,323.6105
Antelope-North Highlands,North Natomas,0.0,1191.329791,0.0,0.0,0.0,584.5792,0.0,1775.908991,0.0,0.0
Antelope-North Highlands,North Sacramento,0.0,8233.819949,6586.983,42.957,0.0,5644.837625,41.1345,21128.507722,255.165148,323.6105
Antelope-North Highlands,Orangevale,0.0,0.0,392.625,0.0,0.0,98.90875,0.0,491.53375,0.0,0.0
Antelope-North Highlands,Placer,0.0,4433.292157,2006.971015,0.0,0.0,9394.820773,0.0,19269.206945,1500.58,1933.543
Antelope-North Highlands,Rancho Cordova West,0.0,41.1346,139.025,30.03343,0.0,44.3184,0.0,285.60518,31.09375,0.0
Antelope-North Highlands,Rio Linda - Elverta,0.0,2390.143073,4106.463,0.0,0.0,4802.611557,0.0,11349.17853,0.0,49.9609
Antelope-North Highlands,Rosemont,0.0,601.816,0.0,0.0,0.0,380.673675,0.0,982.489675,0.0,0.0
Antelope-North Highlands,South Natomas,0.0,13.941072,0.0,0.0,0.0,514.441339,0.0,772.578988,244.196577,0.0
Antelope-North Highlands,South Sacramento,0.0,0.0,155.203281,0.0,0.0,96.446721,0.0,251.650002,0.0,0.0
Antelope-North Highlands,Sutter,0.0,0.0,1490.29,0.0,0.0,0.0,0.0,1490.29,0.0,0.0
Antelope-North Highlands,Vineyard,0.0,0.0,0.0,0.0,0.0,49.6639,0.0,49.6639,0.0,0.0
Antelope-North Highlands,Yolo,0.0,1730.366376,0.0,0.0,0.0,790.058666,0.0,2520.425042,0.0,0.0
Arden Arcade,Antelope-North Highlands,13.934406,2628.872747,634.408383,0.0,0.0,7036.234313,206.5895,11107.368464,0.0,587.329115
Arden Arcade,Arden Arcade,9215.168056,70245.766399,70053.177404,3938.86822,297.996,97854.100515,1132.94565,272288.261382,16652.700131,2897.539007
Arden Arcade,Carmichael,73.6194,12092.086557,6067.407918,37.2495,0.0,9375.318659,0.0,27822.763734,94.5999,82.4818
Arden Arcade,Citrus Heights,83.5082,1372.690498,4611.483,49.6639,0.0,3852.77664,21.0359,9991.158138,0.0,0.0
Arden Arcade,Cosumnes,0.0,690.572,0.0,0.0,0.0,0.0,0.0,690.572,0.0,0.0
Arden Arcade,Delta,0.0,6.967203,0.0,0.0,0.0,0.0,0.0,6.967203,0.0,0.0
Arden Arcade,Downtown,157.12162,2169.342887,2132.924739,285.52411,0.0,5128.10884,41.80265,11692.831069,1637.599415,140.406808
Arden Arcade,East Sacramento,276.266997,1671.027189,5800.817023,64.68063,0.0,8353.100624,44.79635,17616.707253,1233.063865,172.954575
Arden Arcade,El Dorado,0.0,0.0,0.0,0.0,0.0,457.370978,0.0,457.370978,0.0,0.0
Arden Arcade,Elk Grove,0.0,0.0,203.9415,0.0,0.0,38.646802,0.0,242.588302,0.0,0.0
Arden Arcade,Fair Oaks,0.0,2096.101157,150.79265,0.0,0.0,1346.460505,0.0,3614.619518,21.265206,0.0
Arden Arcade,Folsom,0.0,2601.478,196.181925,27.8785,0.0,1632.07655,0.0,4516.20055,58.585575,0.0
Arden Arcade,Galt,0.0,2010.58,0.0,0.0,0.0,23.957104,0.0,2034.537104,0.0,0.0
Arden Arcade,Laguna,0.0,83.8327,3237.195,40.5,0.0,36.766723,0.0,3398.294423,0.0,0.0
Arden Arcade,Land Park-Pocket-Meadowview,32.162025,1949.810479,335.81729,30.03343,0.0,3959.132626,0.0,6489.559596,27.539746,155.064
Arden Arcade,NW Vision Area,0.0,41.2539,26.494,0.0,0.0,0.0,0.0,67.7479,0.0,0.0
Arden Arcade,North Natomas,0.0,549.04969,3106.4045,0.0,0.0,2281.079221,248.146,6184.679411,0.0,0.0
Arden Arcade,North Sacramento,0.0,2475.290405,3523.844283,0.0,0.0,11585.177129,0.0,18592.658624,606.87432,401.472487
Arden Arcade,Orangevale,0.0,174.9368,10.5062,0.0,0.0,501.92215,0.0,687.36515,0.0,0.0
Arden Arcade,Placer,0.0,2149.618199,1861.1382,0.0,0.0,2707.589261,89.48705,6807.83271,0.0,0.0
Arden Arcade,Rancho Cordova East,0.0,10.45185,0.0,0.0,0.0,200.164,0.0,210.61585,0.0,0.0
Arden Arcade,Rancho Cordova West,0.0,3744.291,90.592639,0.0,0.0,2209.39679,0.0,6128.669079,84.38865,0.0
Arden Arcade,Rio Linda - Elverta,0.0,101.1171,651.675,0.0,0.0,2795.520352,0.0,3548.312452,0.0,0.0
Arden Arcade,Rosemont,0.0,3766.947111,2057.9255,41.6716,0.0,4599.084446,0.0,11200.521672,0.0,734.893015
Arden Arcade,South Natomas,0.0,164.923205,413.137683,59.8993,0.0,2151.021231,0.0,2788.981419,0.0,0.0
Arden Arcade,South Sacramento,0.0,85.993805,59.685864,0.0,0.0,2105.726552,0.0,2337.443721,0.0,86.0375
Arden Arcade,Sutter,0.0,793.467,0.0,0.0,0.0,793.467,0.0,1586.934,0.0,0.0
Arden Arcade,Vineyard,0.0,0.0,0.0,0.0,0.0,48.561452,0.0,48.561452,0.0,0.0
Arden Arcade,Yolo,458.128,697.426173,585.617908,5.225925,0.0,2349.820394,0.0,5865.628303,165.689903,1603.72
Arden Arcade,Yuba,0.0,0.0,0.0,0.0,0.0,41.4992,0.0,41.4992,0.0,0.0
Carmichael,Antelope-North Highlands,0.0,527.227658,326.678377,0.0,0.0,2027.902577,0.0,3146.358526,137.183114,127.3668
Carmichael,Arden Arcade,42.013347,9659.857071,7217.110776,0.0,0.0,13082.162028,0.0,30178.224922,94.5999,82.4818
Carmichael,Carmichael,60.28971,10885.067295,18824.083366,0.0,101.9194,26221.399401,104.4254,61061.310332,3572.1234,1292.00236
Carmichael,Citrus Heights,21.0359,3437.833832,3028.047,44.2634,0.0,4119.704982,84.1754,10735.060514,0.0,0.0
Carmichael,Downtown,0.0,67.896977,20.25,20.25,0.0,1202.989344,0.0,2534.515761,1162.37944,60.75
Carmichael,East Sacramento,0.0,1353.85,33.142052,0.0,0.0,449.425216,41.36135,2591.165118,713.3865,0.0
Carmichael,El Dorado,0.0,33.142052,0.0,0.0,0.0,122.0265,0.0,155.168552,0.0,0.0
Carmichael,Fair Oaks,0.0,2309.816517,2209.654476,0.0,0.0,3016.705471,0.0,7733.445214,197.26875,0.0
Carmichael,Folsom,0.0,10.16325,0.0,0.0,0.0,1978.772052,0.0,1988.935302,0.0,0.0
Carmichael,Laguna,0.0,763.96,0.0,0.0,0.0,0.0,0.0,763.96,0.0,0.0
Carmichael,Land Park-Pocket-Meadowview,0.0,567.323451,0.0,0.0,0.0,20.285725,0.0,911.219676,0.0,323.6105
Carmichael,NW Vision Area,0.0,81.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0
Carmichael,North Natomas,0.0,0.0,141.85065,0.0,0.0,390.146604,0.0,531.997254,0.0,0.0
Carmichael,North Sacramento,0.0,1800.195,0.0,0.0,0.0,2244.61591,0.0,4902.81139,0.0,858.00048
Carmichael,Orangevale,0.0,81.0,1506.611046,0.0,0.0,352.512145,0.0,1940.123191,0.0,0.0
Carmichael,Placer,0.0,413.471803,180.0182,0.0,0.0,2970.208641,0.0,3948.24687,384.548226,0.0
Carmichael,Rancho Cordova West,0.0,591.23955,436.783975,0.0,0.0,1346.004149,0.0,2531.868674,0.0,157.841
Carmichael,Rio Linda - Elverta,0.0,0.0,1095.55,1997.38,0.0,41.2409,0.0,3134.1709,0.0,0.0
Carmichael,Rosemont,0.0,0.0,76.447354,0.0,0.0,817.597717,0.0,894.045071,0.0,0.0
Carmichael,South Natomas,0.0,0.0,0.0,0.0,0.0,251.43877,0.0,251.43877,0.0,0.0
Carmichael,South Sacramento,0.0,30.420024,0.0,0.0,0.0,30.420024,0.0,60.840048,0.0,0.0
Carmichael,Yolo,0.0,38.417,0.0,0.0,0.0,242.250672,0.0,301.503622,20.83595,0.0
Carmichael,Yuba,0.0,85.2621,0.0,0.0,0.0,0.0,0.0,85.2621,0.0,0.0
Citrus Heights,Antelope-North Highlands,83.459,7570.285444,7707.574888,0.0,0.0,10492.722593,0.0,26456.765028,312.164512,290.558591
Citrus Heights,Arden Arcade,83.5082,1812.246374,6352.061894,49.6639,0.0,3470.763173,21.0359,11789.279441,0.0,0.0
Citrus Heights,Carmichael,0.0,3366.376011,1551.760945,0.0,0.0,6817.596453,84.1754,11840.158809,0.0,20.25
Citrus Heights,Citrus Heights,4304.6605,43927.016374,39339.864355,1220.14725,0.0,75732.415974,215.239808,176202.163675,10614.187314,848.6321
Citrus Heights,Downtown,0.0,3261.3795,0.0,0.0,0.0,1183.706459,0.0,4597.072737,97.00441,54.982368
Citrus Heights,East Sacramento,0.0,275.425122,174.7518,0.0,0.0,2502.258428,0.0,3090.147911,137.712561,0.0
Citrus Heights,El Dorado,0.0,351.08575,0.0,0.0,0.0,108.210084,0.0,474.790009,15.494175,0.0
Citrus Heights,Elk Grove,0.0,378.42882,0.0,0.0,0.0,104.9125,0.0,483.34132,0.0,0.0
Citrus Heights,Fair Oaks,0.0,4401.756882,3209.406955,41.2409,0.0,7492.803046,116.059,16749.172479,621.711496,866.1942
Citrus Heights,Folsom,0.0,336.68895,4520.461092,0.0,0.0,1818.627869,0.0,6870.941279,140.181,54.982368
Citrus Heights,Laguna,0.0,0.0,0.0,0.0,0.0,61.66425,0.0,61.66425,0.0,0.0
Citrus Heights,Land Park-Pocket-Meadowview,0.0,74.375562,0.0,0.0,0.0,154.356887,0.0,228.732449,0.0,0.0
Citrus Heights,NW Vision Area,0.0,62.013798,124.027596,0.0,0.0,0.0,0.0,186.041394,0.0,0.0
Citrus Heights,North Natomas,0.0,75.749091,127.66215,0.0,0.0,1114.604644,0.0,1318.015885,0.0,0.0
Citrus Heights,North Sacramento,0.0,109.9685,3299.9818,0.0,0.0,741.186997,0.0,4151.137297,0.0,0.0
Citrus Heights,Orangevale,0.0,1601.582984,14444.769977,0.0,0.0,1538.108113,0.0,17584.461074,0.0,0.0
Citrus Heights,Placer,40.5,4833.395854,13524.216025,89.48705,0.0,15401.892832,0.0,33966.332761,76.841,0.0
Citrus Heights,Rancho Cordova East,0.0,0.0,0.0,0.0,0.0,19.21025,0.0,19.21025,0.0,0.0
Citrus Heights,Rancho Cordova West,0.0,1977.0837,4351.417591,0.0,0.0,1466.69519,20.818,8064.210481,83.013,165.183
Citrus Heights,Rio Linda - Elverta,0.0,0.0,1165.084,0.0,0.0,416.67785,0.0,1581.76185,0.0,0.0
Citrus Heights,Rosemont,0.0,162.8128,296.72625,0.0,0.0,238.066225,0.0,697.605275,0.0,0.0
Citrus Heights,South Natomas,0.0,0.0,0.0,0.0,0.0,178.381301,0.0,178.381301,0.0,0.0
Citrus Heights,South Sacramento,0.0,413.179,0.0,0.0,0.0,64.1768,0.0,477.3558,0.0,0.0
Citrus Heights,Vineyard,0.0,54.544,0.0,0.0,0.0,0.0,0.0,54.544,0.0,0.0
Citrus Heights,Yolo,0.0,0.0,290.473916,0.0,0.0,1901.264497,0.0,2191.738413,0.0,0.0
Citrus Heights,Yuba,0.0,0.0,0.0,85.7555,0.0,0.0,0.0,85.7555,0.0,0.0
Cosumnes,Arden Arcade,0.0,172.643,0.0,0.0,0.0,27.256007,0.0,199.899007,0.0,0.0
Cosumnes,Citrus Heights,0.0,0.0,0.0,0.0,0.0,199.423,0.0,199.423,0.0,0.0
Cosumnes,Cosumnes,0.0,1679.041007,0.0,550.595,0.0,8585.65237,0.0,11098.241777,282.9534,0.0
Cosumnes,East Sacramento,0.0,0.0,0.0,0.0,0.0,137.757,0.0,137.757,0.0,0.0
Cosumnes,El Dorado,0.0,0.0,0.0,0.0,0.0,54.366563,0.0,54.366563,0.0,0.0
Cosumnes,Elk Grove,0.0,0.0,0.0,0.0,0.0,1913.281861,0.0,1913.281861,0.0,0.0
Cosumnes,Galt,0.0,0.0,0.0,0.0,0.0,410.108985,0.0,410.108985,0.0,0.0
Cosumnes,Laguna,0.0,0.0,0.0,0.0,0.0,550.595,0.0,550.595,0.0,0.0
Cosumnes,Land Park-Pocket-Meadowview,0.0,0.0,0.0,0.0,0.0,5.173875,0.0,5.173875,0.0,0.0
Cosumnes,Rancho Cordova West,0.0,0.0,0.0,0.0,0.0,655.74357,0.0,655.74357,0.0,0.0
Cosumnes,Rancho Murieta,0.0,0.0,0.0,0.0,0.0,6573.55927,0.0,6573.55927,0.0,0.0
Cosumnes,Rosemont,0.0,0.0,71.69375,0.0,0.0,6.993401,0.0,78.687151,0.0,0.0
Cosumnes,South Natomas,0.0,0.0,572.886,0.0,0.0,0.0,0.0,572.886,0.0,0.0
Cosumnes,Vineyard,0.0,517.929,0.0,0.0,0.0,9.28615,0.0,527.21515,0.0,0.0
Delta,Antelope-North Highlands,0.0,0.0,0.0,0.0,0.0,33.5964,0.0,33.5964,0.0,0.0
Delta,Delta,0.0,1121.842082,0.0,0.0,0.0,1623.792082,0.0,2864.818764,119.1846,0.0
Delta,Downtown,0.0,5.80525,10.460187,0.0,0.0,0.0,0.0,16.265437,0.0,0.0
Delta,East Sacramento,0.0,0.0,0.0,0.0,0.0,6.885611,0.0,6.885611,0.0,0.0
Delta,Elk Grove,0.0,378.42882,0.0,0.0,0.0,6.885611,0.0,385.314431,0.0,0.0
Delta,Galt,0.0,0.0,0.0,0.0,0.0,18.9393,0.0,18.9393,0.0,0.0
Delta,Laguna,0.0,0.0,0.0,0.0,0.0,117.472198,0.0,117.472198,0.0,0.0
Delta,Land Park-Pocket-Meadowview,0.0,74.375562,0.0,0.0,0.0,119.38872,20.285725,214.050007,0.0,0.0
Delta,South Sacramento,0.0,0.0,0.0,0.0,0.0,92.609125,0.0,92.609125,0.0,0.0
Delta,Vineyard,0.0,0.0,58.891,0.0,0.0,0.0,0.0,58.891,0.0,0.0
Delta,Yolo,0.0,54.3679,0.0,0.0,0.0,23.94985,0.0,177.81395,99.4962,0.0
Downtown,Antelope-North Highlands,157.12162,427.327756,0.0,0.0,0.0,912.226686,41.1345,2745.160352,823.80857,383.54122
Downtown,Arden Arcade,90.560525,2850.759005,2293.567857,234.3019,0.0,3807.684902,89.43825,11950.589708,2576.885819,7.39145
Downtown,Carmichael,11.024997,810.850977,20.25,0.0,0.0,1210.095669,0.0,3438.832883,1386.61124,0.0
Downtown,Citrus Heights,0.0,1526.031669,132.465,0.0,0.0,3201.289075,0.0,5676.504022,734.017078,82.7012
Downtown,Delta,0.0,5.80525,0.0,0.0,0.0,0.0,0.0,5.80525,0.0,0.0
Downtown,Downtown,7210.808789,13364.866688,4021.614277,2094.968326,247.642,37561.30503,644.689065,120216.233459,51944.387423,3125.951861
Downtown,East Sacramento,550.295388,4274.659656,4152.645764,306.842578,0.0,10885.940218,93.487588,26864.681905,3988.664614,2612.146099
Downtown,El Dorado,0.0,645.7207,0.0,0.0,0.0,326.168263,0.0,1013.477263,41.5883,0.0
Downtown,Elk Grove,0.0,61.469286,511.2503,0.0,0.0,129.29916,0.0,2318.399148,1500.481402,115.899
Downtown,Fair Oaks,0.0,101.3513,0.0,0.0,0.0,108.1082,0.0,255.22285,45.76335,0.0
Downtown,Folsom,0.0,456.03565,444.661772,0.0,0.0,348.828268,0.0,2556.624109,1279.726594,27.371825
Downtown,Galt,0.0,23.318067,0.0,0.0,0.0,410.108985,0.0,433.427052,0.0,0.0
Downtown,Laguna,41.2641,371.0755,125.641292,0.0,0.0,2045.91728,0.0,5700.844949,2835.914777,281.032
Downtown,Land Park-Pocket-Meadowview,691.388199,4093.619244,10141.833239,61.768623,0.0,10408.673598,193.043673,29714.468822,3410.450853,713.691393
Downtown,NW Vision Area,0.0,410.108985,0.0,0.0,0.0,65.627125,0.0,475.73611,0.0,0.0
Downtown,North Natomas,109.73235,483.42004,3305.813689,0.0,0.0,3040.270279,43.8711,9341.113596,2358.006138,0.0
Downtown,North Sacramento,9.185825,2635.317096,993.973975,0.0,401.237,2575.329792,0.0,8319.679711,859.835078,844.800945
Downtown,NotUsed,0.0,22.0157,0.0,0.0,0.0,0.0,0.0,22.0157,0.0,0.0
Downtown,Orangevale,0.0,0.0,112.079724,117.15095,0.0,385.304499,0.0,614.535173,0.0,0.0
Downtown,Placer,0.0,344.42054,783.076,0.0,0.0,4711.4387,0.0,7805.254597,1665.665357,300.654
Downtown,Rancho Cordova East,0.0,160.372628,0.0,0.0,0.0,327.79371,0.0,603.299813,77.1591,37.974375
Downtown,Rancho Cordova West,25.9959,821.0751,0.0,0.0,0.0,511.863279,0.0,3019.235424,1019.354795,640.94635
Downtown,Rancho Murieta,0.0,0.0,0.0,0.0,0.0,41.86435,0.0,41.86435,0.0,0.0
Downtown,Rio Linda - Elverta,0.0,102.74,104.78952,0.0,0.0,763.06445,0.0,970.59397,0.0,0.0
Downtown,Rosemont,0.0,160.911639,140.932239,404.71265,0.0,1347.5006,40.193843,2268.431389,174.180418,0.0
Downtown,South Natomas,356.91815,2301.597716,55.745975,11.599107,0.0,4653.402853,0.0,7784.886927,268.447325,137.175801
Downtown,South Sacramento,0.0,3517.325899,508.246907,117.15095,0.0,2843.065638,11.13565,9616.417382,2010.748542,608.743796
Downtown,Vineyard,0.0,104.097007,0.0,0.0,0.0,760.195361,0.0,1285.453368,421.161,0.0
Downtown,Yolo,165.650103,1786.787242,2209.925704,0.0,0.0,3687.944579,32.610099,13098.477413,4697.929393,517.630293
Downtown,Yuba,0.0,0.0,0.0,0.0,0.0,792.605,0.0,806.96535,14.36035,0.0
East Sacramento,Antelope-North Highlands,117.541,68.127345,18.42165,0.0,0.0,2040.205329,0.0,2274.146024,0.0,29.8507
East Sacramento,Arden Arcade,709.01945,4170.517836,4621.610862,30.03343,0.0,8312.60945,24.13745,20250.169118,567.943965,1814.296675
East Sacramento,Carmichael,0.0,977.9775,66.284104,0.0,0.0,489.493144,41.36135,2288.502598,713.3865,0.0
East Sacramento,Citrus Heights,0.0,275.425122,42.2868,44.155,0.0,686.516169,44.155,2684.265652,1591.727561,0.0
East Sacramento,Cosumnes,0.0,0.0,0.0,0.0,0.0,137.757,0.0,137.757,0.0,0.0
East Sacramento,Delta,0.0,0.0,0.0,0.0,0.0,106.381811,0.0,106.381811,0.0,0.0
East Sacramento,Downtown,583.258153,4382.811213,2815.036821,234.3019,0.0,11410.80737,81.135169,25172.783086,2431.550654,3233.881806
East Sacramento,East Sacramento,4507.885988,28459.06643,22348.715879,6003.270987,0.0,58517.347265,217.232212,164500.378185,41130.832587,3316.026837
East Sacramento,El Dorado,0.0,68.68225,0.0,0.0,0.0,770.115323,510.188976,1348.986549,0.0,0.0
East Sacramento,Elk Grove,0.0,82.89427,51.222678,0.0,0.0,155.394677,0.0,289.511625,0.0,0.0
East Sacramento,Fair Oaks,0.0,28.563412,20.656825,0.0,13.573576,908.4843,0.0,1063.662813,92.3847,0.0
East Sacramento,Folsom,0.0,568.63704,0.0,0.0,0.0,410.55605,0.0,1055.740065,0.0,76.546975
East Sacramento,Galt,0.0,83.1751,3222.56,0.0,0.0,49.574104,0.0,3451.13762,95.828416,0.0
East Sacramento,Laguna,0.0,169.675075,90.2204,0.0,0.0,2698.438571,0.0,4636.533758,1678.199712,0.0
East Sacramento,Land Park-Pocket-Meadowview,64.994525,3379.408597,6958.571323,783.1078,0.0,9496.921152,0.0,23048.187077,1309.93736,1055.24632
East Sacramento,NW Vision Area,0.0,13.694875,27.044,0.0,0.0,19.74915,0.0,60.488025,0.0,0.0
East Sacramento,North Natomas,0.0,1339.420878,3290.863189,10.3395,0.0,1707.436164,13.909608,6361.969339,0.0,0.0
East Sacramento,North Sacramento,164.12537,4962.966984,1124.751093,0.0,0.0,2462.208718,0.0,8728.575421,9.358531,5.164725
East Sacramento,Orangevale,0.0,20.6953,10.5062,0.0,0.0,288.938348,0.0,320.139848,0.0,0.0
East Sacramento,Placer,0.0,1218.355868,0.0,0.0,0.0,1192.997175,0.0,3864.083043,1452.73,0.0
East Sacramento,Rancho Cordova East,0.0,0.0,0.0,0.0,0.0,340.14115,0.0,352.799275,0.0,12.658125
East Sacramento,Rancho Cordova West,0.0,700.510925,678.067306,0.0,0.0,2755.856126,0.0,4304.10215,6.897743,162.77005
East Sacramento,Rio Linda - Elverta,0.0,0.0,0.0,0.0,0.0,159.214,0.0,159.214,0.0,0.0
East Sacramento,Rosemont,0.0,1019.20844,573.223825,0.0,0.0,2710.214685,23.962075,4704.46374,194.1084,183.746315
East Sacramento,South Natomas,0.0,151.875,3708.395,1615.94,0.0,1223.88372,0.0,6755.46512,55.3714,0.0
East Sacramento,South Sacramento,16.57265,8911.375882,10700.863763,39.50245,0.0,6300.31484,0.0,27312.516835,809.61,534.27725
East Sacramento,Sutter,0.0,0.0,0.0,0.0,0.0,2747.8925,0.0,2786.3131,0.0,38.4206
East Sacramento,Vineyard,0.0,206.153515,81.134685,0.0,0.0,103.1408,0.0,496.67025,106.24125,0.0
East Sacramento,Yolo,0.0,476.323437,2286.212544,0.0,0.0,3743.80149,0.0,7039.974287,448.81273,84.824086
El Dorado,Antelope-North Highlands,0.0,0.0,3117.8,0.0,0.0,61.862475,0.0,3179.662475,0.0,0.0
El Dorado,Arden Arcade,0.0,35.0635,0.0,0.0,0.0,304.025678,0.0,339.089178,0.0,0.0
El Dorado,Carmichael,0.0,0.0,0.0,0.0,0.0,141.6189,0.0,141.6189,0.0,0.0
El Dorado,Citrus Heights,0.0,351.08575,246.699,0.0,0.0,121.2189,0.0,734.497825,15.494175,0.0
El Dorado,Cosumnes,0.0,0.0,0.0,0.0,0.0,54.366563,0.0,54.366563,0.0,0.0
El Dorado,Downtown,0.0,645.7207,0.0,0.0,0.0,253.571175,0.0,940.880175,0.0,41.5883
El Dorado,East Sacramento,0.0,68.68225,0.0,0.0,0.0,209.524398,0.0,278.206648,0.0,0.0
El Dorado,El Dorado,382.976,100306.545845,70689.212514,961.9591,5011.372,143550.174331,927.726,335808.170933,11060.069543,2918.1356
El Dorado,Elk Grove,0.0,0.0,0.0,0.0,0.0,274.462,0.0,274.462,0.0,0.0
El Dorado,Fair Oaks,0.0,3197.904997,0.0,0.0,0.0,3173.212894,0.0,6396.728996,25.611105,0.0
El Dorado,Folsom,0.0,9724.909273,1612.254508,99.426156,0.0,8473.064019,0.0,19935.568431,0.0,25.914475
El Dorado,Laguna,0.0,0.0,0.0,0.0,0.0,81.7146,0.0,81.7146,0.0,0.0
El Dorado,Land Park-Pocket-Meadowview,0.0,50.522281,5.173825,0.0,0.0,0.0,0.0,55.696106,0.0,0.0
El Dorado,NW Vision Area,0.0,0.0,95.459,0.0,0.0,622.2295,0.0,717.6885,0.0,0.0
El Dorado,North Natomas,0.0,82.4818,0.0,0.0,0.0,387.9401,0.0,470.4219,0.0,0.0
El Dorado,North Sacramento,0.0,0.0,0.0,0.0,0.0,162.36175,0.0,162.36175,0.0,0.0
El Dorado,Orangevale,0.0,163.937,0.0,0.0,0.0,248.632213,0.0,412.569213,0.0,0.0
El Dorado,Placer,0.0,717.52838,4391.27875,54.366563,0.0,1634.133474,0.0,6838.895767,41.5886,0.0
El Dorado,Rancho Cordova East,0.0,0.0,624.7425,0.0,0.0,199.9072,0.0,965.6177,0.0,140.968
El Dorado,Rancho Cordova West,0.0,1037.998857,1783.215473,0.0,0.0,1739.35342,0.0,4568.837325,8.269575,0.0
El Dorado,South Natomas,0.0,1020.377952,0.0,0.0,0.0,0.0,0.0,1020.377952,0.0,0.0
El Dorado,Yolo,0.0,34.153251,0.0,0.0,0.0,54.063,0.0,108.838651,20.6224,0.0
Elk Grove,Antelope-North Highlands,0.0,0.0,0.0,0.0,0.0,79.0397,0.0,79.0397,0.0,0.0
Elk Grove,Arden Arcade,0.0,0.0,203.9415,0.0,0.0,118.925018,0.0,322.866518,0.0,0.0
Elk Grove,Citrus Heights,0.0,0.0,0.0,0.0,0.0,839.283,0.0,839.283,0.0,0.0
Elk Grove,Cosumnes,0.0,621.445,0.0,0.0,0.0,1264.1146,0.0,1885.5596,0.0,0.0
Elk Grove,Delta,0.0,378.42882,0.0,0.0,0.0,6.885611,0.0,385.314431,0.0,0.0
Elk Grove,Downtown,0.0,482.630286,554.436225,0.0,0.0,112.81551,0.0,2745.451498,1479.670477,115.899
Elk Grove,East Sacramento,0.0,0.0,117.265395,0.0,0.0,501.607114,0.0,618.872509,0.0,0.0
Elk Grove,Elk Grove,155.9318,23211.884013,41591.576944,0.0,0.0,71964.415755,0.0,143741.679714,6776.249352,41.62185
Elk Grove,Fair Oaks,0.0,595.228472,0.0,0.0,0.0,0.0,0.0,595.228472,0.0,0.0
Elk Grove,Galt,0.0,106.085,0.0,0.0,0.0,2439.256879,0.0,2545.341879,0.0,0.0
Elk Grove,Laguna,773.77,6654.497768,13050.25876,0.0,0.0,6677.90624,0.0,28217.286368,157.4906,903.363
Elk Grove,Land Park-Pocket-Meadowview,0.0,1247.325125,1975.371107,20.285725,0.0,1429.495844,0.0,4672.477801,0.0,0.0
Elk Grove,North Natomas,0.0,0.0,533.6253,0.0,0.0,39.50605,0.0,573.13135,0.0,0.0
Elk Grove,North Sacramento,0.0,378.42882,0.0,0.0,0.0,424.999361,0.0,803.428181,0.0,0.0
Elk Grove,Placer,0.0,235.564,4573.47,0.0,0.0,456.332368,0.0,5265.366368,0.0,0.0
Elk Grove,Rancho Cordova East,0.0,930.462,1661.47442,50.8425,309.566,0.0,0.0,2952.34492,0.0,0.0
Elk Grove,Rancho Cordova West,0.0,0.0,0.0,41.2409,0.0,1336.72843,0.0,1377.96933,0.0,0.0
Elk Grove,Rancho Murieta,0.0,2485.78,1864.335,0.0,0.0,1242.89,0.0,5593.005,0.0,0.0
Elk Grove,Rosemont,0.0,0.0,0.0,0.0,0.0,1647.177129,0.0,1647.177129,0.0,0.0
Elk Grove,South Natomas,0.0,0.0,0.0,0.0,0.0,351.32,0.0,351.32,0.0,0.0
Elk Grove,South Sacramento,0.0,7823.692283,2033.087736,1178.42,0.0,17660.603988,0.0,28716.614932,0.0,20.810925
Elk Grove,Vineyard,0.0,1272.860302,3481.74316,0.0,0.0,1763.689213,0.0,6518.292675,0.0,0.0
Elk Grove,Yolo,0.0,0.0,0.0,0.0,0.0,560.677438,0.0,560.677438,0.0,0.0
